scientific_name,longitude,latitude,checklist_id,country,observer_id,sampling_event_identifier,observation_count,state_code,locality_id,protocol_type,observation_date,year,month,time_observations_started,duration_minutes,effort_distance_km,number_observers
Turdus amaurochalinus,-47.0740557,-24.4373823,G4535586,Brazil,"obs1108784,obs1092717","S48519019,S60102481",2,BR-SP,L4217053,Traveling,15-09-18,2018,9,9.2,190,1.73,2
Turdus amaurochalinus,-44.8046467,-23.206332,G3458165,Brazil,"obs622409,obs620818,obs975931","S48521010,S48521393,S48579788",,BR-RJ,L7383102,Traveling,15-09-18,2018,9,11.5,38,0.2,8
Turdus amaurochalinus,-60.5875121,-31.9962774,G3461907,Argentina,"obs452907,obs629729","S48559210,S48559376",3,AR-E,L7934162,Traveling,16-09-18,2018,9,12.13333333,60,1,2
Turdus amaurochalinus,-46.7719959,-23.7722743,G3466284,Brazil,"obs539848,obs654312,obs913669,obs655826","S48587531,S48606732,S48606746,S48651685",1,BR-SP,L7940740,Traveling,18-09-18,2018,9,5.866666667,258,2.7,4
Turdus amaurochalinus,-47.546722,-22.396169,G3465928,Brazil,"obs1004826,obs979192","S48596522,S48602953",8,BR-SP,L7938621,Traveling,18-09-18,2018,9,16.21666667,118,3.422,2
Turdus amaurochalinus,-62.890658,-30.935495,G3469317,Argentina,"obs111915,obs532197,obs652588","S48643702,S48645448,S48866680",4,AR-X,L4588851,Stationary,17-09-18,2018,9,6.833333333,60,0,4
Turdus amaurochalinus,-46.4651321,-23.8508834,G3474400,Brazil,"obs853065,obs624065","S48643736,S48701018",30,BR-SP,L7945674,Traveling,20-09-18,2018,9,15.5,240,4,3
Turdus amaurochalinus,-64.5364809,-23.7114172,G3526726,Argentina,"obs786429,obs1080989","S48648468,S49279596",,AR-Y,L7408762,Stationary,21-09-18,2018,9,12,30,0,4
Turdus amaurochalinus,-56.1667188,-34.9126134,G3470143,Uruguay,"obs665962,obs521885","S48649863,S48657422",2,UY-MO,L7946617,Traveling,21-09-18,2018,9,8.25,105,1,2
Turdus amaurochalinus,-44.6811145,-23.2703427,G4288597,Brazil,"obs622409,obs1156037","S48651997,S57438688",,BR-RJ,L7946915,Stationary,21-09-18,2018,9,16.13333333,17,0,2
Turdus amaurochalinus,-69.1144477,-33.0199267,G3489205,Argentina,"obs267395,obs1077415","S48658193,S54950462",1,AR-M,L7947838,Stationary,20-09-18,2018,9,14,15,0,2
Turdus amaurochalinus,-51.0907683,-29.536895,G3471204,Brazil,"obs770720,obs826311,obs1164674","S48663860,S48668906,S57794693",1,BR-RS,L7948813,Traveling,22-09-18,2018,9,8.316666667,68,1.05,2
Turdus amaurochalinus,-63.8394566,-22.5919756,G3473652,Argentina,"obs521859,obs786429,obs934182,obs1080989","S48668959,S48694934,S48716524,S49279600",,AR-A,L7949522,Traveling,22-09-18,2018,9,7,180,3,4
Turdus amaurochalinus,-46.13526,-23.8576686,G3483622,Brazil,"obs853065,obs960188","S48679434,S48801568",8,BR-SP,L7950967,Traveling,21-09-18,2018,9,15.5,120,0.5,2
Turdus amaurochalinus,-56.4267404,-32.8355032,G3475052,Uruguay,"obs722979,obs643957","S48706223,S48717522",1,UY-TA,L7765774,Stationary,22-09-18,2018,9,14.5,90,0,2
Turdus amaurochalinus,-57.1959491,-28.547787,G3476122,Argentina,obs532197,S48715503,1,AR-W,L7947988,Traveling,05-08-17,2017,8,9.5,240,2,6
Turdus amaurochalinus,-64.3014406,-33.1137833,G3479046,Argentina,"obs973873,obs1064709","S48745806,S48748657",1,AR-X,L7960077,Traveling,25-09-18,2018,9,17.78333333,102,1.58,2
Turdus amaurochalinus,-46.6562092,-23.8002258,G3481564,Brazil,"obs539848,obs1042601,obs655826,obs654312,obs913669","S48773887,S48785220,S48822020,S48889303,S48910728",2,BR-SP,L9234611,Traveling,27-09-18,2018,9,6.933333333,126,1.7,4
Turdus amaurochalinus,-49.3785533,-20.8099334,G3487097,Brazil,"obs501068,obs497755","S48838273,S48838274",1,BR-SP,L7965220,Stationary,30-09-18,2018,9,12.28333333,2,0,2
Turdus amaurochalinus,-51.1439516,-23.3854385,G3506225,Brazil,"obs625595,obs541254","S48838889,S49042985",3,BR-PR,L7973730,Stationary,30-09-18,2018,9,12.75,2,0,5
Turdus amaurochalinus,-49.5035494,-20.9404832,G3488104,Brazil,"obs501068,obs497755,obs964663","S48848983,S48848984,S48848986",2,BR-SP,L7975324,Stationary,30-09-18,2018,9,16.83333333,7,0,3
Turdus amaurochalinus,-47.547504,-22.397287,G3498586,Brazil,"obs1004826,obs979192,obs1167017","S48943165,S48976826,S49038346",2,BR-SP,L7989391,Traveling,05-10-18,2018,10,6.883333333,185,3.678,3
Turdus amaurochalinus,-46.533117,-23.482096,G3500560,Brazil,"obs527452,obs431216","S48946042,S48997635",1,BR-SP,L7989856,Traveling,05-10-18,2018,10,11.35,160,1.609,3
Turdus amaurochalinus,-47.5722277,-22.4186055,G3500170,Brazil,"obs730004,obs611666,obs644405,obs990521","S48967643,S48993849,S49718031,S51631900",1,BR-SP,L7992973,Stationary,06-10-18,2018,10,4.033333333,1,0,3
Turdus amaurochalinus,-47.991686,-15.921403,G3503848,Brazil,"obs809218,obs530150","S48970499,S49023349",1,BR-DF,L4046561,Traveling,06-10-18,2018,10,6.083333333,159,3,2
Turdus amaurochalinus,-46.4684193,-23.5807912,G3498252,Brazil,"obs955559,obs902453","S48970704,S48972414",3,BR-SP,L7993653,Traveling,06-10-18,2018,10,6.116666667,167,3.43,3
Turdus amaurochalinus,-47.9808351,-24.0462238,G3503114,Brazil,"obs1148535,obs840144","S48976859,S49018058",1,BR-SP,L7994880,Traveling,06-10-18,2018,10,7,240,4,6
Turdus amaurochalinus,-47.1891667,-23.0875911,G3498821,Brazil,"obs656227,obs656221","S48977139,S48979696",2,BR-SP,L7994948,Stationary,06-10-18,2018,10,12.33333333,6,0,2
Turdus amaurochalinus,-54.6166217,-26.0150646,G3504895,Argentina,"obs428997,obs605950","S48982563,S49032023",1,AR-N,L7996024,Stationary,06-10-18,2018,10,12.93333333,120,0,1
Turdus amaurochalinus,-61.1844448,-27.1777405,G3506725,Argentina,"obs800296,obs631059","S48989027,S49052851",3,AR-H,L7997325,Stationary,06-10-18,2018,10,17.3,5,0,1
Turdus amaurochalinus,-40.5619,-19.94356,G3501595,Brazil,"obs499587,obs816410","S48993847,S49004877",,BR-ES,L4011689,Traveling,06-10-18,2018,10,15.83333333,45,0.5,2
Turdus amaurochalinus,-65.2482959,-32.4658839,G3500704,Argentina,"obs250534,obs521905","S48998709,S48998748",1,AR-D,L7999066,Traveling,06-10-18,2018,10,11.98333333,48,3.77,2
Turdus amaurochalinus,-54.4482933,-25.7149566,G3501244,Argentina,"obs624393,obs605950,obs1170085","S49001877,S49002545,S49078846",1,AR-N,L7741259,Stationary,06-10-18,2018,10,12.5,30,0,4
Turdus amaurochalinus,-56.5514082,-32.8054579,G3506072,Uruguay,"obs643957,obs1133983","S49022673,S49041436",2,UY-TA,L7957994,Traveling,06-10-18,2018,10,15.66666667,150,1.3,2
Turdus amaurochalinus,-54.578332,-25.6433154,G3506762,Argentina,"obs1167093,obs605950","S49025020,S49053754",,AR-N,L8003387,Stationary,06-10-18,2018,10,6,300,0,3
Turdus amaurochalinus,-68.6832511,-31.5453965,G3506445,Argentina,"obs1166446,obs1161478","S49028674,S49044729",3,AR-J,L8003883,Traveling,06-10-18,2018,10,9.5,90,0.5,5
Turdus amaurochalinus,-65.4883333,-31.3652778,G3506046,Argentina,"obs111915,obs532197,obs428902","S49039945,S49063866,S49073945",2,AR-X,L8005705,Traveling,06-10-18,2018,10,6.333333333,150,2,3
Turdus amaurochalinus,-58.6138067,-34.5114258,G3511122,Argentina,"obs1075548,obs497682,obs530842,obs1349550","S49040552,S49096125,S49096145,S57284062",4,AR-B,L9450790,Traveling,06-10-18,2018,10,8,300,4,7
Turdus amaurochalinus,-64.7855304,-33.0758531,G4131918,Argentina,"obs666265,obs416358","S49041341,S55871928",1,AR-X,L8005920,Traveling,06-10-18,2018,10,9.916666667,43,1.15,1
Turdus amaurochalinus,-65.4360184,-31.4083123,G3509014,Argentina,"obs741678,obs982006","S49042440,S49073276",2,AR-X,L7368783,Traveling,06-10-18,2018,10,12.5,140,4,3
Turdus amaurochalinus,-60.5488408,-31.7169787,G3507626,Argentina,"obs1124752,obs1086323,obs983526,obs1126594","S49058758,S49063526,S49063606,S75213565",4,AR-E,L7624649,Traveling,06-10-18,2018,10,8.083333333,45,4.5,3
Turdus amaurochalinus,-64.5328633,-32.2256593,G5516848,Argentina,"obs773067,obs502907,obs623794","S49061369,S71143065,S71211857",1,AR-X,L7786760,Traveling,06-10-18,2018,10,9.5,180,1.5,5
Turdus amaurochalinus,-60.4420459,-31.7646962,G3509004,Argentina,"obs1086323,obs1124752,obs983526","S49073136,S49073155,S49074031",1,AR-E,L7666510,Traveling,06-10-18,2018,10,9.416666667,45,1,3
Turdus amaurochalinus,-58.8225174,-27.458216,G3509918,Argentina,"obs770638,obs1170412","S49084379,S49084578",8,AR-W,L8015059,Traveling,06-10-18,2018,10,13.68333333,90,0.72,5
Turdus amaurochalinus,-45.341335,-23.208949,G3567205,Brazil,"obs527452,obs402712,obs431216,obs306217","S49087193,S49721084,S49725100,S49735619",1,BR-SP,L8015565,Stationary,09-10-18,2018,10,15.83333333,10,0,6
Turdus amaurochalinus,-46.5759341,-23.5297085,G3512079,Brazil,"obs1147779,obs640772","S49095300,S49107414",1,BR-SP,L8016938,Traveling,10-10-18,2018,10,9.15,65,1.96,3
Turdus amaurochalinus,-46.7501982,-23.5838142,G3512618,Brazil,"obs539848,obs913669,obs966017,obs654312","S49114068,S49114069,S49115756,S49206926",4,BR-SP,L8019828,Traveling,11-10-18,2018,10,6.05,181,2.02,3
Turdus amaurochalinus,-54.448554,-25.7148905,G3513996,Argentina,"obs1167257,obs1159315","S49126669,S49133683",,AR-N,L8021870,Traveling,11-10-18,2018,10,11,240,4.5,2
Turdus amaurochalinus,-47.0737733,-22.8103716,G3527438,Brazil,"obs947676,obs649191,obs989840","S49139606,S49287142,S49475118",2,BR-SP,L8023825,Traveling,12-10-18,2018,10,12.46666667,124,1.786,5
Turdus amaurochalinus,-65.3579028,-24.560065,G3519143,Argentina,"obs228451,obs229597","S49192855,S49192857",2,AR-A,L8031777,Traveling,14-10-18,2018,10,5.75,30,1,2
Turdus amaurochalinus,-65.333799,-24.5518682,G3519152,Argentina,"obs228451,obs229597","S49192930,S49192931",22,AR-A,L8031792,Traveling,14-10-18,2018,10,6.383333333,268,4,2
Turdus amaurochalinus,-65.357894,-24.5538074,G3519167,Argentina,"obs228451,obs229597","S49193097,S49193098",6,AR-A,L8031811,Traveling,14-10-18,2018,10,12.1,63,1.5,2
Turdus amaurochalinus,-64.5647988,-18.1023837,G3526495,Bolivia,"obs1158492,obs226250,obs342036","S49198478,S49275985,S49320641",1,BO-S,L8032520,Traveling,11-10-18,2018,10,6.65,180,0.306,7
Turdus amaurochalinus,-46.2907591,-23.7728015,G5467049,Brazil,"obs853065,obs957558","S49207614,S70581522",1,BR-SP,L7808289,Traveling,14-10-18,2018,10,17.5,120,2,3
Turdus amaurochalinus,-52.5984873,-28.3108275,G3521310,Brazil,"obs499705,obs621234","S49212525,S49214115",2,BR-RS,L8034459,Traveling,15-10-18,2018,10,6.5,290,3.219,2
Turdus amaurochalinus,-46.964052,-23.842629,G3526486,Brazil,"obs497755,obs601130,obs656109,obs757013,obs1055968","S49261593,S49275964,S49276092,S49276844,S49277793",2,BR-SP,L8105169,Traveling,17-10-18,2018,10,6.433333333,225,3.45,5
Turdus amaurochalinus,-45.8196676,-23.5266394,G3546639,Brazil,"obs640772,obs566956","S49299340,S49513175",1,BR-SP,L8046577,Traveling,19-10-18,2018,10,16.46666667,21,0.27,3
Turdus amaurochalinus,-45.81967,-23.5266617,G3546640,Brazil,"obs640772,obs566956","S49309806,S49513186",1,BR-SP,L8048286,Traveling,20-10-18,2018,10,6.55,74,1.85,3
Turdus amaurochalinus,-46.3694399,-20.2344891,G3567392,Brazil,"obs527452,obs402712,obs431216,obs306217","S49324691,S49722908,S49724861,S49727515",2,BR-MG,L8050628,Traveling,20-10-18,2018,10,16,120,1.609,6
Turdus amaurochalinus,-46.1661783,-23.841282,G3531231,Brazil,"obs853065,obs669896,obs960188","S49334980,S49335454,S49418623",1,BR-SP,L8052133,Stationary,20-10-18,2018,10,14.5,30,0,5
Turdus amaurochalinus,-46.1269301,-23.8262353,G3533713,Brazil,"obs853065,obs669896,obs960188","S49335284,S49366306,S49418630",1,BR-SP,L8052159,Stationary,20-10-18,2018,10,15.5,30,0,5
Turdus amaurochalinus,-45.754968,-23.526479,G3540561,Brazil,"obs679116,obs640772,obs566956","S49352826,S49439603,S49513180",1,BR-SP,L8054721,Traveling,21-10-18,2018,10,10.38333333,120,5,3
Turdus amaurochalinus,-60.9073628,-31.4579175,G3533052,Argentina,obs917449,S49358275,1,AR-S,L8054075,Traveling,21-10-18,2018,10,8,120,2,1
Turdus amaurochalinus,-57.1804905,-28.5368023,G3548219,Argentina,"obs636912,obs983526","S49382769,S49529174",6,AR-W,L7593174,Traveling,20-10-18,2018,10,11,95,1,2
Turdus amaurochalinus,-70.3665688,-38.5284376,G3538558,Argentina,"obs621544,obs895892","S49391901,S49421041",1,AR-Q,L8012459,Stationary,01-09-18,2018,9,9.5,80,0,3
Turdus amaurochalinus,-65.7020187,-25.7115716,G3541848,Argentina,"obs229078,obs144023,obs105017","S49406480,S49455440,S51166389",2,AR-A,L844319,Traveling,23-10-18,2018,10,10.35,40,1,8
Turdus amaurochalinus,-43.4855088,-20.0974135,G3567363,Brazil,"obs527452,obs402712,obs431216,obs306217","S49441829,S49722865,S49724677,S49725677",1,BR-MG,L6201278,Traveling,25-10-18,2018,10,5.25,95,2.414,6
Turdus amaurochalinus,-60.6455793,-32.0117719,G3548368,Argentina,"obs452907,obs629729","S49529831,S49530047",2,AR-E,L8083059,Traveling,28-10-18,2018,10,14.18333333,120,2,2
Turdus amaurochalinus,-58.8715053,-34.6715468,G3550325,Argentina,obs671022,S49547240,,AR-B,L7256001,Traveling,27-10-18,2018,10,8.5,300,4,3
Turdus amaurochalinus,-62.7645493,-30.9042868,G3554468,Argentina,"obs765877,obs978663","S49573612,S49589301",2,AR-X,L2762782,Traveling,22-10-18,2018,10,10.16666667,300,5,2
Turdus amaurochalinus,-55.6474656,-28.1758527,G3554873,Argentina,"obs423266,obs426915","S49594507,S49595351",2,AR-W,L8092544,Traveling,17-10-18,2018,10,9,120,2,2
Turdus amaurochalinus,-48.47011,-24.223529,G3555398,Brazil,"obs547477,obs601130","S49598111,S49602534",2,BR-SP,L8093069,Traveling,01-11-18,2018,11,5.283333333,155,2,2
Turdus amaurochalinus,-48.460841,-24.227466,G3556579,Brazil,"obs547477,obs601130","S49615323,S49615428",1,BR-SP,L8095998,Traveling,02-11-18,2018,11,5.516666667,150,2,2
Turdus amaurochalinus,-39.9765015,-19.0577371,G3562688,Brazil,"obs648594,obs1009890,obs896479,obs968282,obs1009906","S49670183,S49679050,S49683324,S49698346,S50430273",,BR-ES,L3955883,Traveling,03-11-18,2018,11,6,248,3.5,7
Turdus amaurochalinus,-57.3331266,-35.4087593,G3563689,Argentina,"obs420155,obs971891","S49686420,S49687407",6,AR-B,L8107243,Stationary,04-11-18,2018,11,14.16666667,300,0,2
Turdus amaurochalinus,-63.069908,-17.765717,G3632539,Bolivia,"obs162605,obs205095,obs1194061","S49690503,S50492682,S61593256",2,BO-S,L8108332,Traveling,04-11-18,2018,11,14.01666667,200,3,3
Turdus amaurochalinus,-61.7135181,-25.9179841,G3565324,Argentina,"obs228451,obs1000566","S49701467,S49702425",6,AR-G,L8109997,Traveling,02-11-18,2018,11,9.716666667,49,2,2
Turdus amaurochalinus,-42.425715,-22.127267,G3565507,Brazil,"obs37316,obs59502,obs104695,obs950557","S49703010,S49703669,S49703896,S50068309",2,BR-RJ,L8110233,Traveling,05-11-18,2018,11,7.583333333,71,0.644,6
Turdus amaurochalinus,-42.487772,-22.088415,G3565506,Brazil,"obs37316,obs59502,obs104695,obs950557","S49703538,S49703665,S49703891,S50068312",4,BR-RJ,L4006794,Traveling,05-11-18,2018,11,9.25,72,0.322,9
Turdus amaurochalinus,-64.3432074,-31.3993897,G3565654,Argentina,"obs742385,obs741812","S49705106,S49705127",3,AR-X,L8110467,Traveling,03-11-18,2018,11,12.5,270,5,3
Turdus amaurochalinus,-70.705886,-12.446812,G3571323,Peru,"obs662926,obs623420,obs622918","S49724093,S49768061,S49771133",1,PE-MDD,L8113460,Stationary,26-10-18,2018,10,6.233333333,300,0,3
Turdus amaurochalinus,-42.580343,-22.332819,G3567688,Brazil,"obs37316,obs59502,obs104695,obs950557","S49724686,S49726470,S49751303,S50068327",2,BR-RJ,L8113551,Traveling,06-11-18,2018,11,14.1,63,0.322,7
Turdus amaurochalinus,-46.4687089,-23.8494751,G3580267,Brazil,"obs624065,obs1007207","S49852296,S49897100",,BR-SP,L6835129,Traveling,07-11-18,2018,11,7,180,1,2
Turdus amaurochalinus,-64.515267,-18.102819,G3632550,Bolivia,"obs162605,obs205095,obs1194061","S49873037,S50492742,S61593273",1,BO-S,L8132546,Stationary,08-11-18,2018,11,17.46666667,19,0,3
Turdus amaurochalinus,-64.574327,-17.980211,G3632586,Bolivia,"obs162605,obs205095,obs1194061","S49873113,S50492884,S61593287",2,BO-S,L8132564,Stationary,10-11-18,2018,11,10.65,36,0,3
Turdus amaurochalinus,-47.58622,-22.3910901,G3612055,Brazil,"obs1127733,obs1147479","S49898973,S50245026",1,BR-SP,L8135950,Stationary,12-11-18,2018,11,19.21666667,10,0,2
Turdus amaurochalinus,-46.7052184,-23.6377946,G3583315,Brazil,"obs539848,obs913669,obs966017,obs1048325,obs655638","S49926633,S49927651,S49929875,S50387526,S50743145",4,BR-SP,L8139631,Traveling,14-11-18,2018,11,6.35,184,3.6,5
Turdus amaurochalinus,-64.7952642,-24.0033325,G3584173,Argentina,"obs501068,obs428007,obs826311,obs243813","S49941382,S49941383,S49941384,S49941385",2,AR-Y,L8141768,Traveling,14-11-18,2018,11,18.33333333,10,0.2,4
Turdus amaurochalinus,-45.2065585,-23.519883,G3585532,Brazil,"obs497755,obs1050046","S49956690,S49957873",1,BR-SP,L4190515,Stationary,15-11-18,2018,11,12.93333333,28,0,2
Turdus amaurochalinus,-45.7531789,-22.8466343,G3596745,Brazil,"obs601274,obs625058","S49966814,S50078886",1,BR-SP,L8142480,Traveling,16-11-18,2018,11,10.38333333,82,1.63,2
Turdus amaurochalinus,-54.017307,-27.2263989,G3587777,Argentina,"obs197748,obs873533","S49988398,S49988399",2,AR-N,L8145413,Traveling,17-11-18,2018,11,6.55,93,0.5,6
Turdus amaurochalinus,-48.6132671,-25.5653933,G3593166,Brazil,"obs526456,obs509078","S50004164,S50037542",2,BR-PR,L6073267,Traveling,17-11-18,2018,11,7.5,180,2,2
Turdus amaurochalinus,-60.9013139,-31.4558169,G3590972,Argentina,obs545687,S50018044,2,AR-S,L8154749,Traveling,18-11-18,2018,11,6.416666667,213,4.83,2
Turdus amaurochalinus,-61.3584038,-31.5660877,G3592662,Argentina,"obs435325,obs971184","S50025716,S50033648",4,AR-S,L8156210,Traveling,18-11-18,2018,11,6.5,138,3,2
Turdus amaurochalinus,-45.8212008,-23.5731862,G3594263,Brazil,"obs497755,obs189061,obs1179803","S50047546,S50047577,S50171113",1,BR-SP,L8159570,Traveling,17-11-18,2018,11,15.21666667,1,0.05,5
Turdus amaurochalinus,-44.876318,-23.3094292,G3594278,Brazil,"obs497755,obs189061,obs1179803","S50047586,S50047656,S50171112",1,BR-SP,L5712591,Traveling,18-11-18,2018,11,6.316666667,59,0.59,5
Turdus amaurochalinus,-65.549244,-25.408924,G3601961,Argentina,"obs428007,obs501068,obs826311,obs243813","S50052087,S50137362,S50137363,S50137364",1,AR-A,L8160227,Traveling,19-11-18,2018,11,8.95,28,0.568,4
Turdus amaurochalinus,-48.6139859,-25.5746843,G3608466,Brazil,"obs509078,obs526456","S50137272,S50204130",2,BR-PR,L8173192,Traveling,22-11-18,2018,11,7.25,240,1.5,2
Turdus amaurochalinus,-45.8997488,-23.3692034,G3606234,Brazil,"obs801569,obs958165","S50178312,S50187231",1,BR-SP,L8179382,Traveling,24-11-18,2018,11,13.43333333,180,2,2
Turdus amaurochalinus,-55.756,-28.2295,G3611424,Argentina,"obs495957,obs420155,obs627464","S50228818,S50235966,S50256363",1,AR-W,L2763351,Stationary,26-11-18,2018,11,7.183333333,15,0,3
Turdus amaurochalinus,-69.2262068,-38.9320991,G3720194,Argentina,"obs111915,obs431739","S50255123,S51292290",1,AR-Q,L8191321,Stationary,27-11-18,2018,11,5.666666667,5,0,1
Turdus amaurochalinus,-57.886992,-28.39348,G3613867,Argentina,obs1170498,S50266499,,AR-W,L8192784,Traveling,24-11-18,2018,11,14.75,240,0.5,2
Turdus amaurochalinus,-57.856664,-28.400709,G3613872,Argentina,obs1170498,S50266507,,AR-W,L8193080,Traveling,26-11-18,2018,11,6.516666667,90,1,5
Turdus amaurochalinus,-58.848835,-27.4062438,G3615121,Argentina,obs820430,S50287296,2,AR-H,L8187374,Traveling,14-11-18,2018,11,15.1,180,3,8
Turdus amaurochalinus,-68.8468224,-32.8970753,G3617933,Argentina,"obs652588,obs816849,obs817477","S50315097,S50315114,S51585505",4,AR-M,L8199986,Traveling,30-11-18,2018,11,10.08333333,52,2.78,3
Turdus amaurochalinus,-59.0807083,-34.58199,G3621356,Argentina,"obs816307,obs1056622,obs671022","S50340227,S50356039,S50356042",1,AR-B,L8203734,Traveling,01-12-18,2018,12,8,240,5,9
Turdus amaurochalinus,-69.1486111,-38.9402778,G3632324,Argentina,"obs111915,obs941983,obs532197,obs431739","S50412929,S50489696,S50657955,S51292228",1,AR-Q,L8204184,Stationary,02-12-18,2018,12,11.16666667,10,0,3
Turdus amaurochalinus,-68.5652778,-39.0772222,G3632323,Argentina,"obs111915,obs941983,obs532197,obs431739","S50413916,S50489692,S50615055,S51292226",2,AR-Q,L8213664,Stationary,02-12-18,2018,12,15.58333333,45,0,3
Turdus amaurochalinus,-56.5484161,-34.7423531,G3627196,Uruguay,"obs521861,obs1126467","S50421441,S50421459",1,UY-SJ,L6160691,Traveling,04-12-18,2018,12,7.083333333,115,2,2
Turdus amaurochalinus,-64.5318333,-30.8325,G3675411,Argentina,"obs247895,obs553295,obs1042146","S50461141,S50896507,S64519173",4,AR-X,L2763227,Traveling,05-12-18,2018,12,6,290,2,4
Turdus amaurochalinus,-46.370932,-20.233816,G3630667,Brazil,"obs119128,obs950557","S50467706,S50470048",1,BR-MG,L8186946,Traveling,27-11-18,2018,11,6.5,60,1,4
Turdus amaurochalinus,-64.4674558,-30.99946,G3675399,Argentina,"obs247895,obs553295,obs1042146","S50469957,S50896437,S64519189",1,AR-X,L8225216,Traveling,06-12-18,2018,12,9.833333333,137,2.385,4
Turdus amaurochalinus,-69.4688312,-31.651794,G3638024,Argentina,"obs1108963,obs1108514","S50552799,S50552836",1,AR-J,L8234900,Traveling,07-10-18,2018,10,14.8,187,4.75,2
Turdus amaurochalinus,-58.7790871,-26.9208455,G3638232,Argentina,"obs500739,obs789316,obs631059,obs809774","S50553983,S50555080,S50566130,S52571938",,AR-H,L7514781,Traveling,09-12-18,2018,12,8,210,4,8
Turdus amaurochalinus,-47.95979,-15.509768,G3750755,Brazil,"obs809218,obs760373,obs1010396","S50567520,S51580818,S51740492",2,BR-DF,L7343394,Traveling,10-12-18,2018,12,6.566666667,300,1,4
Turdus amaurochalinus,-62.481384,-32.6983857,G3641441,Argentina,"obs228451,obs229597","S50586049,S50586050",1,AR-X,L8239767,Stationary,09-12-18,2018,12,13.2,33,0,3
Turdus amaurochalinus,-46.4075274,-23.567744,G3641896,Brazil,"obs654312,obs913669,obs1166761,obs539848","S50590297,S50590298,S50770674,S52202501",1,BR-SP,L8240386,Traveling,11-12-18,2018,12,7.133333333,203,0.17,3
Turdus amaurochalinus,-50.2543235,-20.2761888,G3642733,Brazil,"obs497755,obs501068","S50597371,S50597372",2,BR-SP,L8241432,Stationary,11-12-18,2018,12,16.48333333,18,0,2
Turdus amaurochalinus,-48.8680622,-25.3811137,G3644528,Brazil,"obs499400,obs759197","S50610183,S50618252",,BR-PR,L8243318,Traveling,09-12-18,2018,12,7.25,270,2.5,8
Turdus amaurochalinus,-64.1402616,-31.3860809,G3662457,Argentina,"obs111915,obs941983","S50633027,S50770574",1,AR-X,L8224791,Stationary,13-12-18,2018,12,8,15,0,2
Turdus amaurochalinus,-47.9442515,-15.9611194,G3650029,Brazil,"obs809218,obs518172,obs530150","S50653406,S50683006,S50773151",1,BR-DF,L7810972,Traveling,14-12-18,2018,12,7.766666667,240,1,6
Turdus amaurochalinus,-64.4025,-31.8427778,G3662471,Argentina,"obs111915,obs510344","S50687497,S50770738",6,AR-X,L8257118,Traveling,15-12-18,2018,12,7.583333333,45,2,2
Turdus amaurochalinus,-58.634527,-26.6637,G3651865,Argentina,"obs440632,obs984260","S50697155,S50697157",4,AR-H,L8259134,Traveling,15-12-18,2018,12,17.91666667,58,1.366,2
Turdus amaurochalinus,-62.35,-21.6333333,G3807043,Paraguay,"obs658476,obs735024","S50732502,S52131507",2,PY-19,L2761873,Traveling,13-12-18,2018,12,6.5,95,3.219,2
Turdus amaurochalinus,-60.3129663,-31.7986617,G3656469,Argentina,"obs452907,obs629729","S50733331,S50733851",2,AR-E,L4933580,Traveling,16-12-18,2018,12,13.01666667,300,5,2
Turdus amaurochalinus,-58.202556,-26.223916,G3658476,Argentina,"obs440632,obs984260","S50743521,S50743522",1,AR-P,L8267078,Stationary,16-12-18,2018,12,19.01666667,13,0,2
Turdus amaurochalinus,-63.3029434,-32.4194347,G3666312,Argentina,"obs228451,obs229597","S50809607,S50809608",1,AR-X,L8277351,Stationary,12-12-18,2018,12,5.816666667,46,0,3
Turdus amaurochalinus,-56.1676496,-34.9124395,G3670504,Uruguay,"obs612040,obs665271","S50830716,S50848385",1,UY-MO,L8280925,Traveling,19-12-18,2018,12,16.35,37,1.13,2
Turdus amaurochalinus,-59.597158,-26.810936,G3672653,Argentina,"obs428007,obs632976,obs243813","S50868903,S50868904,S50868905",2,AR-H,L8287958,Stationary,19-12-18,2018,12,18.48333333,215,0,3
Turdus amaurochalinus,-65.9358408,-32.3654077,G3677603,Argentina,"obs428785,obs250534,obs428198","S50916027,S50916061,S50916710",1,AR-D,L8295487,Traveling,23-12-18,2018,12,16,20,2,4
Turdus amaurochalinus,-42.488942,-22.087383,G3683088,Brazil,"obs127404,obs56301","S50970234,S50970235",4,BR-RJ,L8305035,Traveling,25-12-18,2018,12,6.25,41,0.161,2
Turdus amaurochalinus,-50.607,-29.439,G3737173,Brazil,"obs758808,obs1019663","S50971666,S51446563",1,BR-RS,L8122698,Stationary,26-12-18,2018,12,18,1,0,2
Turdus amaurochalinus,-48.8358843,-26.294642,G3689201,Brazil,"obs770720,obs952997","S50995439,S51031504",3,BR-SC,L8309637,Traveling,27-12-18,2018,12,13.61666667,139,3.21,2
Turdus amaurochalinus,-48.417786,-24.276238,G3691049,Brazil,"obs127404,obs56301","S51047399,S51047403",2,BR-SP,L8332859,Traveling,29-12-18,2018,12,6.533333333,221,3.058,2
Turdus amaurochalinus,-49.9151494,-22.1383768,G3691312,Brazil,"obs640772,obs679116","S51049801,S51051084",1,BR-SP,L5193026,Stationary,29-12-18,2018,12,9.916666667,100,0,2
Turdus amaurochalinus,-49.914915,-22.138995,G3710869,Brazil,"obs679116,obs640772","S51113698,S51204800",2,BR-SP,L6295874,Stationary,31-12-18,2018,12,7.933333333,240,0,3
